geneid,chrom,mean_coverage_genome,coding_exons_genome,proportion of coding exons with coverage below 20_genome,mean_coverage_exome,coding_exons_exome,proportion of coding exons with coverage below 20_exome,Gene % GC content,Gene name,Mim Number,Gene Symbols,Gene Name,Approved Symbol,Entrez Gene ID,Ensembl Gene ID,Comments,Phenotypes,genomes any exon < 20,exomes any exon < 20,routinely tested disease,gene name
ENSG00000188290,1,30.78666667,"[29.89, 32.28, 30.19]",0,25.71,"[6.23, 35.33, 35.57]",33.33333333,74.32,HES4,608060,HES4,"Hairy/enhancer of split, Drosophila, homolog of, 4",HES4,57801,ENSG00000188290,,,,",6.23",,
ENSG00000188536,16,18.35666667,"[11.93, 14.66, 28.48]",66.66666667,41.21666667,"[14.51, 34.9, 74.24]",33.33333333,67.25,HBA2,141850,"HBA2, HBH, ECYT7",Hemoglobin alpha-2,HBA2,3040,ENSG00000188536,,"Erythrocytosis 7, 617981 (3); Heinz body anemia, 140700 (3), Autosomal dominant; Hemoglobin H disease, deletional and nondeletional, 613978 (3); Thalassemia, alpha-, 604131 (3)",",11.93,14.66",",14.51",,
ENSG00000188596,12,33.15477612,"[32.26, 32.14, 34.35, 34.98, 31.17, 30.53, 33.49, 33.39, 31.52, 33.13, 33.52, 33.87, 33.26, 32.38, 31.86, 34.33, 33.09, 32.62, 33.91, 32.38, 32.52, 32.63, 34.44, 34.2, 33.73, 32.4, 29.98, 32.53, 33.01, 32.9, 33.03, 33.36, 33.25, 33.14, 34.08, 32.61, 32.64, 33.05, 33.21, 33.82, 33.57, 33.48, 31.53, 32.97, 33.99, 34.02, 28.51, 33.23, 34.07, 32.0, 33.5, 33.03, 34.13, 34.24, 34.78, 33.92, 34.18, 32.7, 33.68, 34.12, 33.06, 34.48, 34.06, 33.73, 35.07, 32.29, 34.32]",0,33.11059701,"[40.03, 24.06, 13.05, 18.41, 16.62, 29.21, 31.06, 22.2, 19.69, 17.97, 15.82, 26.71, 27.43, 12.59, 14.16, 14.88, 19.89, 19.84, 8.44, 23.77, 18.88, 16.71, 24.34, 7.31, 23.13, 12.05, 19.83, 21.4, 21.94, 8.49, 14.05, 11.1, 37.36, 18.92, 52.37, 74.38, 70.57, 79.55, 60.68, 64.19, 67.0, 78.51, 50.19, 57.31, 50.83, 58.02, 29.38, 58.0, 54.35, 28.54, 46.34, 46.18, 67.63, 51.47, 40.31, 68.58, 39.59, 32.2, 40.13, 54.49, 16.64, 26.85, 22.81, 11.59, 10.17, 18.07, 20.15]",37.31343284,38.09,C12orf55,,,,,,,,,,",13.05,18.41,16.62,19.69,17.97,15.82,12.59,14.16,14.88,19.89,19.84,8.44,18.88,16.71,7.31,12.05,19.83,8.49,14.05,11.1,18.92,16.64,11.59,10.17,18.07",,
ENSG00000188626,15,21.91947368,"[21.17, 22.94, 20.42, 31.0, 6.7, 25.1, 25.85, 21.72, 20.86, 20.72, 23.8, 26.46, 26.58, 26.96, 21.86, 22.06, 14.81, 18.57, 18.89]",21.05263158,26.80736842,"[26.95, 40.56, 57.53, 78.7, 7.11, 29.14, 30.25, 15.88, 3.77, 11.84, 21.9, 34.28, 38.87, 32.97, 27.77, 21.42, 8.84, 4.23, 17.33]",36.84210526,43.92,GOLGA8M,,,,,,,,,",6.7,14.81,18.57,18.89",",7.11,15.88,3.77,11.84,8.84,4.23,17.33",,
ENSG00000188738,2,33.09,"[33.08, 32.99, 33.45, 30.68, 33.1, 34.24, 32.54, 33.59, 33.34, 32.52, 32.27, 33.0, 33.06, 33.92, 32.59, 34.6, 34.05, 34.23, 34.5, 30.84, 30.96, 33.34, 34.18]",0,29.91173913,"[32.9, 15.44, 14.47, 7.26, 21.13, 17.97, 25.49, 11.62, 11.76, 14.32, 20.87, 36.03, 22.43, 33.41, 20.36, 30.99, 37.53, 57.84, 44.32, 55.24, 55.02, 49.82, 51.75]",30.43478261,34.45,FSIP2,615796,"FSIP2, SPGF34",Fibrous sheath-interacting protein 2,FSIP2,401024,ENSG00000188738,,"Spermatogenic failure 34, 618153 (3)",,",15.44,14.47,7.26,17.97,11.62,11.76,14.32",,
ENSG00000188766,19,31.922,"[28.9, 33.73, 32.93, 33.98, 30.07]",0,33.278,"[18.31, 85.1, 25.04, 27.18, 10.76]",40,57.15,SPRED3,609293,SPRED3,Sprouty-related EVH1 domain-containing protein 3,SPRED3,399473,ENSG00000188766,,,,",18.31,10.76",,
ENSG00000189052,19,22.24333333,"[29.32, 17.98, 19.43]",66.66666667,38.56,"[73.55, 18.21, 23.92]",33.33333333,64.85,CGB5,,,,,,,,,",17.98,19.43",",18.21",,
ENSG00000196312,9,27.646,"[26.2, 29.01, 26.58, 32.31, 24.13]",0,36.512,"[2.76, 68.69, 34.91, 75.46, 0.74]",40,44.03,HIATL2,,,,,,,,,,",2.76,0.74",,
ENSG00000196666,11,33.06,"[33.78, 32.45, 32.95]",0,34.95,"[54.22, 18.6, 32.03]",33.33333333,58.53,FAM180B,,,,,,,,,,",18.6",,
ENSG00000196715,7,24.72333333,"[24.79, 17.22, 32.16]",33.33333333,42.38333333,"[40.68, 16.56, 69.91]",33.33333333,41.16,VKORC1L1,608838,VKORC1L1,"Vitamin K epoxide reductase complex, subunit 1-like 1",VKORC1L1,154807,ENSG00000196715,,,",17.22",",16.56",,
ENSG00000196748,6,32.50666667,"[31.94, 31.93, 33.65]",0,35.34333333,"[8.76, 57.55, 39.72]",33.33333333,56,CLPSL2,,,,,,,,,,",8.76",,
ENSG00000197077,22,23.492,"[26.95, 10.79, 1.09, 2.95, 30.88, 32.85, 33.16, 31.92, 31.63, 32.7]",30,23.936,"[0.0, 0.84, 0.71, 1.53, 46.0, 35.09, 34.36, 39.38, 38.07, 43.38]",40,48.94,KIAA1671,,,,,,,,,",10.79,1.09,2.95",",0,0.84,0.71,1.53",,
ENSG00000197301,12,32.75333333,"[32.19, 32.8, 33.27]",0,35.17666667,"[15.53, 45.5, 44.5]",33.33333333,39.37,RP11-366L20.2,,,,,,,,,,",15.53",,
ENSG00000197921,1,26.45,"[22.15, 29.05, 28.15]",0,21.23333333,"[4.64, 38.04, 21.02]",33.33333333,68.29,HES5,607348,HES5,"Hairy/enhancer of split, Drosophila, homolog of, 5",HES5,388585,ENSG00000197921,,,,",4.64",,
ENSG00000203546,14,33.11666667,"[32.99, 32.87, 33.49]",0,36.10333333,"[19.87, 64.17, 24.27]",33.33333333,38.95,RP11-176H8.1,,,,,,,,,,",19.87",,
ENSG00000203710,1,22.79148936,"[31.41, 33.65, 34.16, 34.32, 31.67, 18.52, 5.67, 1.47, 1.47, 1.47, 2.3, 2.16, 4.24, 16.16, 5.78, 3.3, 3.3, 2.84, 9.17, 5.47, 4.89, 17.23, 19.97, 33.21, 34.05, 32.55, 16.18, 32.22, 32.64, 30.76, 28.34, 33.68, 33.17, 35.55, 34.52, 34.37, 33.6, 33.44, 34.97, 34.2, 33.4, 32.72, 33.63, 32.79, 33.14, 32.96, 34.49]",40.42553191,42.5712766,"[59.22, 70.58, 62.59, 67.08, 64.53, 52.07, 4.87, 0.0, 0.0, 0.0, 0.41, 0.0, 3.05, 30.66, 0.37, 0.0, 0.0, 0.01, 2.75, 0.0, 0.34, 60.5, 44.14, 85.25, 94.35, 0.0, 0.04, 94.84, 96.75, 80.17, 73.31, 61.77, 88.59, 63.49, 41.8, 70.6, 56.88, 84.52, 82.24, 71.22, 86.47, 70.17, 39.54, 34.05, 33.25, 34.41, 33.97]",34.04255319,39.21,CR1,120620,"CR1, C3BR",Complement component (3b/4b) receptor-1,CR1,1378,ENSG00000203710,,"[Blood group, Knops system], 607486 (3); CR1 deficiency (1); {Malaria, severe, resistance to}, 611162 (3); {?SLE susceptibility} (1)",",18.52,5.67,1.47,1.47,1.47,2.3,2.16,4.24,16.16,5.78,3.3,3.3,2.84,9.17,5.47,4.89,17.23,19.97,16.18",",4.87,0,0,0,0.41,0,3.05,0.37,0,0,0.01,2.75,0,0.34,0,0.04",,
ENSG00000203876,10,32.22,"[34.04, 29.16, 33.46]",0,26.42333333,"[40.8, 3.17, 35.3]",33.33333333,44.28,RP11-451M19.3,,,,,,,,,,",3.17",,
ENSG00000204128,2,28.01333333,"[19.72, 31.96, 32.36]",33.33333333,25.19,"[0.71, 25.9, 48.96]",33.33333333,48.86,C2orf72,,,,,,,,,",19.72",",0.71",,
ENSG00000204278,17,32.044,"[25.67, 30.48, 35.05, 35.69, 33.33]",0,29.096,"[6.32, 19.93, 44.74, 40.35, 34.14]",40,60.32,TMEM235,,,,,,,,,,",6.32,19.93",,
ENSG00000204334,2,33.628,"[33.62, 32.55, 34.5, 33.44, 34.03]",0,30.08,"[47.08, 17.82, 18.02, 29.33, 38.15]",40,37.22,ERICH2,,,,,,,,,,",17.82,18.02",,
ENSG00000204479,1,6.76,"[2.28, 9.69, 8.31]",100,17.85333333,"[0.68, 31.56, 21.32]",33.33333333,50.23,PRAMEF17,,,,,,,,,",2.28,9.69,8.31",",0.68",,
ENSG00000204673,19,32.912,"[33.79, 32.19, 32.51, 31.77, 34.3]",0,40.532,"[19.27, 75.73, 70.75, 23.54, 13.37]",40,59.68,AKT1S1,610221,"AKT1S1, PRAS40","AKT1 substrate 1, proline-rich",AKT1S1,84335,ENSG00000204673,,,,",19.27,13.37",,
ENSG00000205133,8,32.95,"[32.5, 33.88, 32.47]",0,21.68666667,"[24.91, 23.35, 16.8]",33.33333333,34.5,TRIQK,,,,,,,,,,",16.8",,
ENSG00000205795,2,29.07,"[32.27, 33.95, 20.99]",0,40.05,"[43.25, 76.38, 0.52]",33.33333333,53.23,CYS1,,,,,,,,,,",0.52",,
ENSG00000205810,12,24.28166667,"[33.74, 32.36, 32.95, 8.64, 12.5, 25.5]",33.33333333,39.62333333,"[44.26, 52.52, 68.93, 3.89, 7.65, 60.49]",33.33333333,33.78,KLRC3,602892,"KLRC3, NKG2E","Killer cell lectin-like receptor, subfamily C, member 3",KLRC3,3823,ENSG00000205810,,,",8.64,12.5",",3.89,7.65",,
ENSG00000205853,22,32.748,"[31.74, 33.29, 31.18, 34.55, 32.98]",0,29.572,"[57.75, 30.69, 22.2, 18.81, 18.41]",40,42.18,RFPL3S,605971,RFPL3S,"Ret finger protein-like 3, antisense",RFPL3S,10737,ENSG00000205853,,,,",18.81,18.41",,
ENSG00000211450,11,31.95333333,"[32.12, 31.15, 32.59]",0,32.95666667,"[13.18, 30.89, 54.8]",33.33333333,51.76,C11orf31,607914,"SELENOH, SELH",Selenoprotein H,SELENOH,280636,ENSG00000211450,,,,",13.18",,
ENSG00000211584,12,31.60333333,"[26.07, 33.75, 34.99]",0,34.91333333,"[11.15, 35.99, 57.6]",33.33333333,52.68,SLC48A1,612187,HRG1,Heme-responsive gene 1,SLC48A1,55652,ENSG00000211584,,,,",11.15",,
ENSG00000213221,9,32.17333333,"[33.92, 34.73, 27.87]",0,37.53666667,"[23.94, 77.82, 10.85]",33.33333333,64.59,DNLZ,,,,,,,,,,",10.85",,
ENSG00000213934,11,16.28666667,"[30.7, 12.94, 5.22]",66.66666667,41.6,"[78.18, 36.09, 10.53]",33.33333333,45.86,HBG1,142200,HBG1,"Hemoglobin, gamma A",HBG1,3047,ENSG00000213934,,"Fetal hemoglobin quantitative trait locus 1, 141749 (3), Autosomal dominant",",12.94,5.22",",10.53",,
ENSG00000213965,19,32.68666667,"[30.8, 34.15, 33.11]",0,64.11333333,"[18.88, 95.77, 77.69]",33.33333333,46.13,NUDT19,,,,,,,,,,",18.88",,
ENSG00000214113,6,31.07666667,"[28.9, 34.23, 30.1]",0,35.35,"[4.29, 67.33, 34.43]",33.33333333,43.41,LYRM4,613311,"LYRM4, ISD11, C6orf149, COXPD19",LYR motif-containing protein 4,LYRM4,57128,ENSG00000214113,mutation identified in 1 family,"?Combined oxidative phosphorylation deficiency 19, 615595 (3), Autosomal recessive",,",4.29",,
ENSG00000214325,16,33.40666667,"[34.26, 32.9, 33.06]",0,25.98,"[35.26, 23.7, 18.98]",33.33333333,40.68,AC025287.1,,,,,,,,,,",18.98",,
ENSG00000214513,2,33.47666667,"[32.95, 33.82, 33.66]",0,30.73333333,"[13.83, 51.53, 26.84]",33.33333333,50.72,NOTO,,,,,,,,,,",13.83",,
ENSG00000214670,14,30.58666667,"[33.11, 26.97, 31.68]",0,22.62666667,"[24.32, 4.61, 38.95]",33.33333333,41.84,AC007956.1,,,,,,,,,,",4.61",,
ENSG00000214787,11,34.19666667,"[34.56, 33.85, 34.18]",0,26.74,"[20.72, 18.36, 41.14]",33.33333333,38.8,MS4A4E,,,,,,,,,,",18.36",,
ENSG00000215045,7,32.27545455,"[32.88, 34.99, 34.55, 31.08, 32.64, 33.34, 32.19, 32.29, 33.62, 27.62, 31.54, 34.96, 34.05, 33.66, 33.22, 34.67, 32.36, 33.08, 32.15, 26.23, 30.32, 28.62]",0,27.00681818,"[22.31, 22.46, 35.82, 36.11, 43.64, 31.62, 16.16, 35.09, 35.93, 26.2, 12.37, 18.45, 25.21, 20.17, 18.5, 41.74, 19.96, 37.94, 47.74, 5.87, 26.27, 14.59]",31.81818182,54.43,GRID2IP,,,,,,,,,,",16.16,12.37,18.45,18.5,19.96,5.87,14.59",,
ENSG00000215217,5,32.75333333,"[33.68, 33.36, 31.22]",0,47.46666667,"[75.63, 58.84, 7.93]",33.33333333,44.72,C5orf49,,,,,,,,,,",7.93",,
ENSG00000215277,14,32.52214286,"[33.66, 29.06, 33.99, 29.42, 31.89, 32.08, 31.76, 34.01, 34.46, 32.3, 31.95, 32.06, 34.91, 33.76]",0,27.34,"[26.49, 31.35, 17.64, 15.63, 16.46, 34.04, 31.78, 49.19, 28.81, 7.29, 31.23, 31.36, 41.81, 19.68]",35.71428571,41.14,C14orf164,,,,,,,,,,",17.64,15.63,16.46,7.29,19.68",,
ENSG00000215356,8,6.608,"[3.27, 8.31, 8.84, 12.01, 0.61]",100,15.478,"[0.0, 25.06, 21.57, 30.56, 0.2]",40,38.81,ZNF705B,,,,,,,,,",3.27,8.31,8.84,12.01,0.61",",0,0.2",,
ENSG00000215428,9,34.505,"[35.63, 33.57, 33.32, 34.19, 35.99, 34.33]",0,29.15166667,"[18.96, 37.57, 31.73, 27.14, 17.57, 41.94]",33.33333333,56.31,AL354898.1,,,,,,,,,,",18.96,17.57",,
ENSG00000218357,22,31.92333333,"[31.33, 31.18, 33.26]",0,21.27333333,"[28.39, 12.69, 22.74]",33.33333333,41.44,LL22NC03-75H12.2,,,,,,,,,,",12.69",,
ENSG00000220575,7,32.59,"[32.2, 31.5, 34.07]",0,37.45333333,"[23.83, 12.41, 76.12]",33.33333333,47.09,HTR5A-AS1,,,,,,,,,,",12.41",,
ENSG00000220891,22,33.16666667,"[33.6, 33.01, 32.89]",0,18.46,"[20.9, 5.51, 28.97]",33.33333333,46.4,LL22NC03-63E9.3,,,,,,,,,,",5.51",,
ENSG00000222036,14,26.773,"[51.91, 7.96, 15.91, 12.8, 29.96, 60.77, 29.92, 42.15, 13.74, 2.61]",50,34.372,"[67.61, 5.41, 34.31, 10.12, 36.19, 78.72, 43.53, 57.53, 10.2, 0.1]",40,38.5,POTEG,,,,,,,,,",7.96,15.91,12.8,13.74,2.61",",5.41,10.12,10.2,0.1",,
ENSG00000224186,5,34.59,"[34.08, 35.75, 33.94]",0,39.24,"[20.93, 6.55, 90.24]",33.33333333,47.58,C5orf66,,,,,,,,,,",6.55",,
ENSG00000224877,17,33.65,"[32.85, 34.76, 33.34]",0,22.12333333,"[2.04, 24.63, 39.7]",33.33333333,58.49,C17orf89,,,,,,,,,,",2.04",,
ENSG00000227868,1,33.02333333,"[33.33, 33.39, 32.35]",0,25.83,"[33.39, 27.74, 16.36]",33.33333333,45.88,C1orf234,,,,,,,,,,",16.36",,
ENSG00000230185,9,28.85333333,"[33.0, 30.14, 23.42]",0,24.41,"[25.63, 45.84, 1.76]",33.33333333,40.99,C9orf147,,,,,,,,,,",1.76",,
ENSG00000230873,6,32.92,"[32.96, 32.61, 33.53, 32.06, 33.44]",0,23.658,"[30.52, 18.06, 16.57, 28.87, 24.27]",40,40.52,STMND1,,,,,,,,,,",18.06,16.57",,
ENSG00000232560,21,29.90666667,"[33.01, 27.02, 29.69]",0,20.65333333,"[25.34, 15.25, 21.37]",33.33333333,39.57,C21orf37,,,,,,,,,,",15.25",,
ENSG00000234409,22,33.39888889,"[34.64, 33.43, 32.6, 35.24, 34.65, 36.53, 32.88, 28.41, 32.21]",0,24.02444444,"[13.17, 10.95, 11.1, 40.07, 38.09, 25.02, 25.64, 25.12, 27.06]",33.33333333,68.78,AC006547.14,,,,,,,,,,",13.17,10.95,11.1",,
ENSG00000235034,19,32.924,"[33.3, 32.26, 34.14, 33.27, 31.65]",0,30.938,"[48.08, 43.14, 29.76, 19.1, 14.61]",40,50.87,C19orf81,,,,,,,,,,",19.1,14.61",,
ENSG00000235098,1,31.39333333,"[35.0, 24.02, 35.16]",0,29.72,"[41.68, 1.61, 45.87]",33.33333333,66.51,ANKRD65,,,,,,,,,,",1.61",,
ENSG00000235478,22,34.16666667,"[35.54, 33.27, 33.69]",0,26.00666667,"[37.82, 5.16, 35.04]",33.33333333,45.98,AC006946.15,,,,,,,,,,",5.16",,
ENSG00000236609,7,33.26,"[34.48, 33.57, 31.73]",0,22.64,"[21.53, 13.66, 32.73]",33.33333333,57.53,ZNF853,,,,,,,,,,",13.66",,
ENSG00000236699,4,33.695,"[32.86, 33.43, 34.17, 34.23, 32.4, 33.2, 32.76, 34.39, 33.44, 32.95, 33.64, 34.31, 35.58, 34.37]",0,35.00071429,"[48.83, 62.5, 70.47, 57.65, 6.57, 19.49, 13.21, 17.77, 27.4, 45.54, 15.97, 35.19, 48.25, 21.17]",35.71428571,36.36,ARHGEF38,,,,,,,,,,",6.57,19.49,13.21,17.77,15.97",,
ENSG00000237452,19,33.80357143,"[32.54, 32.59, 33.38, 34.61, 32.74, 34.12, 33.97, 35.51, 34.77, 34.67, 32.45, 34.26, 32.58, 35.06]",0,23.18714286,"[24.88, 37.4, 31.24, 8.62, 21.54, 45.89, 32.28, 29.17, 42.0, 30.94, 17.78, 2.31, 0.38, 0.19]",35.71428571,51.27,AC074212.3,,,,,,,,,,",8.62,17.78,2.31,0.38,0.19",,
ENSG00000239332,2,32.40666667,"[34.63, 28.15, 34.44]",0,34.65333333,"[51.69, 11.63, 40.64]",33.33333333,48.05,LINC01119,,,,,,,,,,",11.63",,
ENSG00000240403,19,16.54222222,"[11.11, 11.31, 14.41, 5.67, 5.71, 4.5, 32.46, 31.22, 32.49]",66.66666667,39.87333333,"[32.4, 33.2, 32.7, 8.22, 3.45, 0.68, 68.46, 89.17, 90.58]",33.33333333,47.07,KIR3DL2,604947,"KIR3DL2, NKAT4","Killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 2",KIR3DL2,3812,ENSG00000240403,,,",11.11,11.31,14.41,5.67,5.71,4.5",",8.22,3.45,0.68",,
ENSG00000242259,22,32.27333333,"[32.85, 31.5, 32.47]",0,35.40333333,"[40.13, 16.68, 49.4]",33.33333333,47.03,C22orf39,,,,,,,,,,",16.68",,
ENSG00000243056,5,33.02333333,"[33.22, 32.31, 33.54]",0,55.63,"[15.01, 58.33, 93.55]",33.33333333,55.78,EIF4EBP3,,,,,,,,,,",15.01",,
ENSG00000243749,1,32.23333333,"[33.2, 33.19, 30.31]",0,22.45666667,"[22.27, 19.3, 25.8]",33.33333333,51.77,ZMYM6NB,,,,,,,,,,",19.3",,
ENSG00000244242,11,32.82666667,"[33.98, 34.02, 30.48]",0,31.57666667,"[31.67, 16.17, 46.89]",33.33333333,55.19,IFITM10,,,,,,,,,,",16.17",,
ENSG00000247121,5,34.12666667,"[33.97, 34.92, 33.49]",0,22.52,"[26.3, 26.04, 15.22]",33.33333333,39.5,CTD-2260A17.2,,,,,,,,,,",15.22",,
ENSG00000248099,19,32.86333333,"[33.05, 30.92, 34.62]",0,38.70333333,"[81.44, 8.68, 25.99]",33.33333333,53.07,INSL3,146738,INSL3,"Insulin-like 3, Leydig cell",INSL3,3640,ENSG00000248099,,"Cryptorchidism, 219050 (3), Autosomal dominant",,",8.68",,
ENSG00000248333,1,28.87952381,"[19.39, 10.45, 33.76, 35.12, 33.2, 34.14, 35.7, 33.34, 30.04, 31.19, 28.33, 7.7, 8.21, 7.35, 31.35, 21.76, 31.56, 56.01, 54.79, 33.32, 29.76]",23.80952381,37.12571429,"[1.85, 3.83, 59.62, 79.48, 56.03, 76.64, 74.92, 91.43, 33.71, 67.47, 28.24, 4.82, 8.04, 2.55, 51.1, 7.63, 6.55, 10.55, 23.49, 51.01, 40.68]",38.0952381,52.93,CDK11B,176873,"CDK11B, CDC2L1, P58, CDK11",Cyclin-dependent kinase 11B,CDK11B,984,ENSG00000248333,,,",19.39,10.45,7.7,8.21,7.35",",1.85,3.83,4.82,8.04,2.55,7.63,6.55,10.55",,
ENSG00000248369,4,32.5,"[32.93, 32.5, 32.07]",0,24.90666667,"[18.31, 20.66, 35.75]",33.33333333,33.37,RP11-62N21.1,,,,,,,,,,",18.31",,
ENSG00000248789,5,34.12333333,"[32.52, 34.31, 35.54]",0,21.31333333,"[16.33, 25.74, 21.87]",33.33333333,33.09,CTD-2203A3.1,,,,,,,,,,",16.33",,
ENSG00000248801,8,31.57333333,"[31.65, 30.9, 32.17]",0,26.22,"[8.66, 32.46, 37.54]",33.33333333,40.02,RP11-664D7.4,,,,,,,,,,",8.66",,
ENSG00000250038,4,33.39,"[33.99, 33.47, 32.71]",0,17.26,"[20.3, 29.07, 2.41]",33.33333333,35.21,RP11-180C1.1,,,,,,,,,,",2.41",,
ENSG00000251606,5,32.79,"[33.94, 32.35, 32.08]",0,50.43,"[18.04, 89.65, 43.6]",33.33333333,38.66,CTD-2215E18.1,,,,,,,,,,",18.04",,
ENSG00000253426,8,29.94666667,"[33.54, 23.04, 33.26]",0,19.92333333,"[23.27, 1.99, 34.51]",33.33333333,44.06,RP11-10A14.4,,,,,,,,,,",1.99",,
ENSG00000253976,8,33.38666667,"[33.59, 32.9, 33.67]",0,25.88666667,"[28.3, 9.69, 39.67]",33.33333333,41.67,RP11-386G21.1,,,,,,,,,,",9.69",,
ENSG00000254553,1,31.486,"[34.31, 34.08, 33.93, 32.75, 22.36]",0,34.044,"[56.0, 33.05, 55.06, 16.05, 10.06]",40,44.62,RP1-27O5.3,,,,,,,,,,",16.05,10.06",,
ENSG00000254806,20,32.71666667,"[31.16, 32.84, 34.15]",0,50.15666667,"[36.05, 95.92, 18.5]",33.33333333,45.96,SYS1-DBNDD2,,,,,,,,,,",18.5",,
ENSG00000255872,9,34.05333333,"[34.8, 36.12, 31.24]",0,36.14,"[23.82, 72.21, 12.39]",33.33333333,45.34,RP11-613M10.9,,,,,,,,,,",12.39",,
ENSG00000256463,18,29.07333333,"[23.44, 30.11, 33.67]",0,46.85333333,"[12.8, 39.17, 88.59]",33.33333333,46.05,SALL3,605079,SALL3,Sal-like 3,SALL3,27164,ENSG00000256463,,,,",12.8",,
ENSG00000257242,12,33.40333333,"[32.74, 33.4, 34.07]",0,28.97666667,"[37.92, 30.05, 18.96]",33.33333333,38.41,C12orf79,,,,,,,,,,",18.96",,
ENSG00000258231,12,33.36666667,"[32.37, 34.15, 33.58]",0,25.69333333,"[10.8, 22.03, 44.25]",33.33333333,37.27,RP11-362K2.2,,,,,,,,,,",10.8",,
ENSG00000258691,14,31.36333333,"[35.99, 24.89, 33.21]",0,41.88333333,"[70.87, 11.93, 42.85]",33.33333333,48.7,RP11-404P21.8,,,,,,,,,,",11.93",,
ENSG00000258847,14,30.19,"[33.18, 30.68, 26.71]",0,25.78666667,"[36.14, 35.38, 5.84]",33.33333333,44.35,CTD-2014B16.3,,,,,,,,,,",5.84",,
ENSG00000259075,12,34.31,"[34.66, 35.01, 33.26]",0,43.43666667,"[66.29, 53.45, 10.57]",33.33333333,44.99,POC1B-GALNT4,,,,,,,,,,",10.57",,
ENSG00000259332,15,32.72,"[33.02, 33.55, 31.59]",0,58.58666667,"[84.98, 83.04, 7.74]",33.33333333,40.69,ST20-MTHFS,,,,,,,,,,",7.74",,
ENSG00000259680,16,23.49333333,"[18.65, 30.32, 21.51]",33.33333333,46.18333333,"[10.98, 93.66, 33.91]",33.33333333,53.29,RP11-812E19.9,,,,,,,,,",18.65",",10.98",,
ENSG00000259803,16,33.176,"[33.1, 33.23, 35.04, 34.39, 34.9, 33.99, 35.11, 34.51, 29.7, 27.79]",0,19.774,"[27.72, 29.0, 47.41, 21.89, 33.95, 29.95, 4.71, 2.78, 0.13, 0.2]",40,65.08,SLC22A31,,,,,,,,,,",4.71,2.78,0.13,0.2",,
ENSG00000260007,15,32.59666667,"[33.62, 34.07, 30.1]",0,44.97666667,"[52.25, 68.26, 14.42]",33.33333333,52.89,RP11-315D16.2,,,,,,,,,,",14.42",,
ENSG00000260300,16,32.62333333,"[32.68, 34.56, 30.63]",0,53.61333333,"[68.32, 92.3, 0.22]",33.33333333,54.22,RP11-505K9.4,,,,,,,,,,",0.22",,
ENSG00000260371,16,34.27666667,"[33.5, 34.42, 34.91]",0,57.72666667,"[72.17, 84.83, 16.18]",33.33333333,46.13,RP11-343C2.9,,,,,,,,,,",16.18",,
ENSG00000260851,16,33.83333333,"[34.14, 32.99, 34.37]",0,57.73666667,"[1.68, 74.78, 96.75]",33.33333333,51.02,RP11-403P17.5,,,,,,,,,,",1.68",,
ENSG00000260861,20,28.14,"[34.66, 29.02, 20.74]",0,58.38666667,"[67.6, 92.34, 15.22]",33.33333333,42.96,RP4-576H24.4,,,,,,,,,,",15.22",,
ENSG00000260970,9,34.06,"[34.19, 34.27, 33.72]",0,25.93333333,"[25.67, 18.53, 33.6]",33.33333333,40.96,RP11-295D22.1,,,,,,,,,,",18.53",,
ENSG00000261190,16,32.965,"[33.94, 32.43, 31.11, 33.11, 33.64, 33.56]",0,20.50333333,"[21.89, 23.43, 10.15, 26.77, 17.26, 23.52]",33.33333333,38.7,C16orf97,,,,,,,,,,",10.15,17.26",,
ENSG00000261667,8,33.80333333,"[31.9, 34.0, 35.51]",0,21.85666667,"[24.69, 16.37, 24.51]",33.33333333,62.04,RP11-520P18.5,,,,,,,,,,",16.37",,
ENSG00000261949,19,32.12333333,"[32.49, 33.36, 30.52]",0,27.95333333,"[38.62, 33.57, 11.67]",33.33333333,56.88,GFY,,,,,,,,,,",11.67",,
ENSG00000262484,19,33.316,"[33.67, 33.1, 33.76, 32.6, 33.45]",0,27.01,"[38.4, 13.42, 40.25, 32.26, 10.72]",40,60.11,CCER2,617634,CCER2,Coiled-coil glutamate-rich protein 2,CCER2,643669,ENSG00000262484,,,,",13.42,10.72",,
ENSG00000263620,17,32.804,"[35.09, 33.23, 34.83, 33.03, 27.84]",0,41.256,"[8.02, 72.84, 76.11, 48.69, 0.62]",40,56.11,RP11-599B13.6,,,,,,,,,,",8.02,0.62",,
ENSG00000263809,17,33.7,"[33.55, 33.58, 33.97]",0,41.26666667,"[0.14, 59.44, 64.22]",33.33333333,46.82,RP11-849F2.7,,,,,,,,,,",0.14",,
ENSG00000265944,18,33.49166667,"[34.39, 34.52, 32.65, 33.6, 33.09, 32.7]",0,23.01166667,"[27.32, 17.63, 33.25, 22.51, 24.83, 12.53]",33.33333333,40.01,C18orf64,,,,,,,,,,",17.63,12.53",,
ENSG00000266714,17,34.11125,"[35.75, 34.21, 34.58, 35.25, 31.23, 34.04, 33.41, 34.42]",0,28.01375,"[16.53, 15.4, 33.28, 40.0, 36.34, 22.81, 18.52, 41.23]",37.5,58.72,MYO15B,,,,,,,,,,",16.53,15.4,18.52",,
